Order_ID,Order_Date,Customer_Name,Category,Product,City,State,Quantity,Sales,Discount,Profit,Payment_Mode
ORD00772,05-04-2025,Anjali Sharma,Electronics,Tablet,Pune,Maharashtra,2,59654,0.05,6711.07,Wallet
ORD00773,24-01-2025,Priya Jain,Furniture,Desk Lamp,Mumbai,Maharashtra,2,19814,0.02,3427.82,Net Banking
ORD00774,08-06-2026,Amit Yadav,Electronics,Tablet,Ghaziabad,Uttar Pradesh,4,85696,0.1,8141.12,Net Banking
ORD00775,17-01-2026,Rahul Gupta,Furniture,Filing Cabinet,Ahmedabad,Gujarat,4,51648,0.08,7850.5,Cash
ORD00776,31-03-2026,Nikhil Kaur,Clothing,Jacket,Kota,Rajasthan,5,5085,0.02,1083.11,Cash
ORD00777,25-08-2026,Tanya Kumar,Furniture,Filing Cabinet,Jaipur,Rajasthan,6,86232,0.02,14918.14,Card
ORD00778,28-08-2026,Riya Kumar,Furniture,Bookshelf,Kota,Rajasthan,5,58950,0,10611,UPI
ORD00779,05-08-2026,Neha Verma,Grocery,Tea,Jaipur,Rajasthan,2,4712,0.08,339.26,Card
ORD00780,23-08-2026,Vivek Kaur,Grocery,Tea,Mumbai,Maharashtra,4,1008,0.05,83.16,Wallet
ORD00781,04-11-2025,Aditya Kumar,Grocery,Sugar,Delhi,Delhi,1,710,0.05,58.58,Cash
ORD00782,03-05-2025,Simran Kaur,Grocery,Atta,Kota,Rajasthan,6,6492,0,649.2,UPI
ORD00783,03-05-2026,Rohit Yadav,Clothing,Kurta,Kota,Rajasthan,5,19360,0.05,3920.4,Wallet
ORD00784,24-11-2025,Sneha Singh,Electronics,Headphones,Meerut,Uttar Pradesh,5,22170,0.02,2726.91,Cash
ORD00785,31-12-2025,Amit Gupta,Furniture,Office Chair,Lucknow,Uttar Pradesh,3,43638,0.15,5563.85,Cash
ORD00786,21-06-2025,Varun Yadav,Electronics,Mouse,Kolkata,West Bengal,6,75654,0,9835.02,Cash
ORD00787,02-07-2026,Shivam Yadav,Clothing,Jacket,Bengaluru,Karnataka,6,19614,0,4315.08,Card
ORD00788,26-02-2026,Anjali Singh,Electronics,Keyboard,Mumbai,Maharashtra,3,75135,0.08,7663.77,UPI
ORD00789,23-06-2026,Varun Jain,Furniture,Table,Mumbai,Maharashtra,2,13948,0.1,2022.46,UPI
ORD00790,07-05-2026,Mohit Gupta,Grocery,Pulses,Noida,Uttar Pradesh,1,617,0,61.7,Cash
ORD00791,08-11-2025,Rahul Kumar,Furniture,Sofa,Pune,Maharashtra,5,60040,0.02,10386.92,Card
ORD00792,09-05-2025,Pooja Singh,Furniture,Filing Cabinet,Meerut,Uttar Pradesh,6,49344,0.05,8018.4,UPI
ORD00793,13-02-2025,Pooja Kumar,Grocery,Cooking Oil,Noida,Uttar Pradesh,1,2063,0.08,148.54,UPI
ORD00794,05-11-2025,Rahul Kumar,Electronics,Printer,Noida,Uttar Pradesh,3,10308,0,1340.04,UPI
ORD00795,30-01-2025,Priya Singh,Furniture,Desk Lamp,Ghaziabad,Uttar Pradesh,2,45548,0.05,7401.55,Cash
ORD00796,07-08-2026,Priya Kumar,Clothing,Jacket,Meerut,Uttar Pradesh,5,11405,0.1,2109.93,Wallet
ORD00797,05-07-2026,Rahul Kumar,Electronics,Mouse,Chandigarh,Chandigarh,2,38142,0.02,4691.47,Card
ORD00798,20-04-2025,Arjun Yadav,Grocery,Biscuits,Chandigarh,Chandigarh,5,4190,0.08,301.68,Net Banking
ORD00799,18-11-2025,Rohit Kaur,Grocery,Sugar,Mumbai,Maharashtra,2,3498,0,349.8,UPI
ORD00800,25-07-2026,Amit Kumar,Furniture,Sofa,Kolkata,West Bengal,3,71676,0.05,11647.35,Cash
ORD00801,16-11-2025,Sneha Verma,Grocery,Cooking Oil,Jaipur,Rajasthan,3,5853,0.1,380.44,Wallet
ORD00802,03-05-2026,Mohit Singh,Grocery,Tea,Ahmedabad,Gujarat,4,3412,0,341.2,UPI
ORD00803,29-03-2025,Rohit Singh,Grocery,Cooking Oil,Jaipur,Rajasthan,4,8880,0.15,421.8,Net Banking
ORD00804,23-07-2025,Anjali Verma,Grocery,Cooking Oil,Chandigarh,Chandigarh,2,690,0.05,56.93,Wallet
ORD00805,19-08-2026,Shivam Gupta,Grocery,Cooking Oil,Ghaziabad,Uttar Pradesh,4,8496,0.05,700.92,Net Banking
ORD00806,08-06-2026,Simran Singh,Clothing,Shoes,Bengaluru,Karnataka,5,18065,0.08,3468.48,Net Banking
ORD00807,18-05-2025,Rahul Kumar,Electronics,Monitor,Lucknow,Uttar Pradesh,4,132756,0.02,16328.99,UPI
ORD00808,01-12-2025,Neha Gupta,Electronics,Printer,Bengaluru,Karnataka,1,12337,0.08,1258.37,Wallet
ORD00809,23-04-2026,Pooja Gupta,Electronics,Monitor,Bengaluru,Karnataka,5,254515,0.08,25960.53,Net Banking
ORD00810,19-01-2025,Amit Mehta,Grocery,Tea,Mumbai,Maharashtra,3,6882,0.1,447.33,UPI
ORD00811,06-02-2025,Amit Singh,Grocery,Pulses,Agra,Uttar Pradesh,4,7568,0.08,544.9,Wallet
ORD00812,16-11-2025,Riya Kaur,Clothing,Dress,Meerut,Uttar Pradesh,4,15312,0.02,3261.46,UPI
ORD00813,27-02-2025,Riya Gupta,Grocery,Pulses,Kota,Rajasthan,5,3600,0.1,234,Net Banking
ORD00814,29-01-2025,Shivam Sharma,Grocery,Biscuits,Kolkata,West Bengal,3,4176,0,417.6,Card
ORD00815,16-12-2025,Riya Kumar,Clothing,Jacket,Kolkata,West Bengal,6,3120,0.15,522.6,Net Banking
ORD00816,08-09-2025,Karan Verma,Clothing,Jacket,Jaipur,Rajasthan,3,2286,0.15,382.91,Cash
ORD00817,23-06-2025,Rahul Jain,Electronics,Monitor,Ahmedabad,Gujarat,3,24303,0.05,2734.09,Cash
ORD00818,08-03-2026,Simran Sharma,Electronics,Printer,Bengaluru,Karnataka,4,151308,0.1,14374.26,Net Banking
ORD00819,10-08-2026,Rohit Kaur,Electronics,Smartphone,Jaipur,Rajasthan,5,130890,0.05,14725.12,UPI
ORD00820,20-06-2025,Tanya Gupta,Furniture,Bookshelf,Kota,Rajasthan,5,113340,0.05,18417.75,Cash
ORD00821,08-08-2025,Vivek Gupta,Grocery,Sugar,Kota,Rajasthan,6,2328,0.1,151.32,UPI
ORD00822,16-08-2026,Rohit Patel,Clothing,Kurta,Jaipur,Rajasthan,2,2106,0.15,352.75,Cash
ORD00823,03-08-2025,Mohit Kumar,Clothing,T-Shirt,Pune,Maharashtra,5,20965,0.08,4025.28,Cash
ORD00824,01-03-2026,Riya Gupta,Clothing,Shoes,Bengaluru,Karnataka,5,14330,0.02,3052.29,Wallet
ORD00825,14-08-2026,Aditya Verma,Grocery,Atta,Delhi,Delhi,6,13164,0.02,1224.25,Net Banking
ORD00826,03-03-2025,Komal Verma,Clothing,Dress,Mumbai,Maharashtra,5,19265,0.1,3564.03,Cash
ORD00827,25-02-2026,Anjali Kumar,Grocery,Atta,Ghaziabad,Uttar Pradesh,2,2618,0.08,188.5,Card
ORD00828,30-08-2025,Riya Verma,Grocery,Tea,Ahmedabad,Gujarat,3,2211,0.05,182.41,UPI
ORD00829,13-05-2026,Varun Mehta,Furniture,Table,Delhi,Delhi,2,21950,0.08,3336.4,Net Banking
ORD00830,22-09-2025,Simran Jain,Electronics,Mouse,Meerut,Uttar Pradesh,3,28623,0,3720.99,Card
ORD00831,18-11-2025,Tanya Gupta,Electronics,Printer,Kolkata,West Bengal,1,4225,0,549.25,UPI
ORD00832,24-05-2025,Karan Kumar,Grocery,Biscuits,Bengaluru,Karnataka,6,2694,0.08,193.97,Wallet
ORD00833,06-05-2025,Anjali Yadav,Electronics,Headphones,Kota,Rajasthan,1,16202,0.1,1539.19,Wallet
ORD00834,29-06-2025,Pooja Gupta,Grocery,Sugar,Jaipur,Rajasthan,2,1340,0,134,Net Banking
ORD00835,01-07-2026,Mohit Kumar,Grocery,Tea,Ahmedabad,Gujarat,5,1545,0.08,111.24,Cash
ORD00836,07-01-2026,Aditya Yadav,Grocery,Pulses,Bengaluru,Karnataka,2,2434,0.02,226.36,Cash
ORD00837,03-09-2025,Simran Jain,Electronics,Laptop,Ahmedabad,Gujarat,6,263994,0,34319.22,Net Banking
ORD00838,31-08-2025,Sneha Mehta,Clothing,Dress,Chandigarh,Chandigarh,3,3897,0.1,720.94,UPI
ORD00839,04-08-2025,Arjun Kaur,Grocery,Tea,Lucknow,Uttar Pradesh,1,1044,0.05,86.13,Cash
ORD00840,27-02-2026,Anjali Mehta,Grocery,Rice,Lucknow,Uttar Pradesh,1,2093,0.08,150.7,UPI
ORD00841,07-03-2026,Tanya Jain,Furniture,Filing Cabinet,Lucknow,Uttar Pradesh,5,14870,0.05,2416.38,Cash
ORD00842,31-03-2026,Neha Sharma,Grocery,Rice,Kolkata,West Bengal,1,832,0.15,39.52,Net Banking
ORD00843,24-04-2025,Arjun Verma,Furniture,Filing Cabinet,Lucknow,Uttar Pradesh,3,59004,0,10620.72,Wallet
ORD00844,05-05-2026,Neha Gupta,Furniture,Desk Lamp,Bengaluru,Karnataka,4,45064,0.08,6849.73,Card
ORD00845,12-01-2026,Arjun Mehta,Clothing,Hoodie,Lucknow,Uttar Pradesh,2,1982,0.08,380.54,Net Banking
ORD00846,23-08-2025,Priya Kaur,Furniture,Office Chair,Delhi,Delhi,5,110020,0.1,15952.9,Card
ORD00847,16-03-2026,Tanya Gupta,Clothing,Dress,Ahmedabad,Gujarat,2,1414,0.08,271.49,Card
ORD00848,23-06-2026,Nikhil Kaur,Electronics,Smartphone,Meerut,Uttar Pradesh,5,41450,0,5388.5,Net Banking
ORD00849,22-10-2025,Aditya Mehta,Electronics,Mouse,Chandigarh,Chandigarh,2,26174,0.05,2944.58,Card
ORD00850,13-07-2025,Nikhil Singh,Grocery,Sugar,Pune,Maharashtra,2,2478,0.15,117.71,Net Banking
ORD00851,07-04-2026,Karan Yadav,Furniture,Office Chair,Lucknow,Uttar Pradesh,3,25548,0.1,3704.46,Wallet
ORD00852,12-02-2026,Pooja Mehta,Grocery,Cooking Oil,Delhi,Delhi,4,2500,0.05,206.25,Net Banking
ORD00853,07-12-2025,Karan Kaur,Clothing,T-Shirt,Noida,Uttar Pradesh,5,3905,0,859.1,Cash
ORD00854,06-11-2025,Riya Yadav,Electronics,Laptop,Lucknow,Uttar Pradesh,5,206045,0.08,21016.59,Card
ORD00855,14-12-2025,Sneha Singh,Electronics,Keyboard,Lucknow,Uttar Pradesh,2,67226,0.08,6857.05,UPI
ORD00856,30-04-2025,Anjali Sharma,Clothing,Dress,Mumbai,Maharashtra,4,5844,0.05,1183.41,Card
ORD00857,27-09-2025,Tanya Gupta,Grocery,Tea,Chandigarh,Chandigarh,3,5523,0.05,455.65,Wallet
ORD00858,24-07-2026,Sneha Sharma,Clothing,Shoes,Meerut,Uttar Pradesh,3,12972,0.02,2763.04,Card
ORD00859,24-09-2025,Arjun Kaur,Furniture,Office Chair,Ghaziabad,Uttar Pradesh,2,3950,0.08,600.4,Net Banking
ORD00860,29-07-2026,Aditya Kaur,Electronics,Printer,Delhi,Delhi,4,95856,0.15,7428.84,Net Banking
ORD00861,18-10-2025,Arjun Singh,Electronics,Keyboard,Noida,Uttar Pradesh,3,20196,0.02,2484.11,Wallet
ORD00862,05-01-2025,Komal Patel,Clothing,Kurta,Bengaluru,Karnataka,5,10195,0.1,1886.08,Card
ORD00863,27-01-2025,Vivek Kumar,Grocery,Cooking Oil,Ghaziabad,Uttar Pradesh,4,1864,0.05,153.78,Net Banking
ORD00864,25-03-2025,Sneha Kaur,Clothing,Kurta,Noida,Uttar Pradesh,3,4677,0,1028.94,Net Banking
ORD00865,09-04-2026,Anjali Patel,Clothing,Kurta,Bengaluru,Karnataka,1,2998,0,659.56,Card
ORD00866,26-02-2025,Priya Jain,Furniture,Office Chair,Kolkata,West Bengal,6,60426,0.05,9819.23,Wallet
ORD00867,13-02-2026,Priya Sharma,Grocery,Cooking Oil,Jaipur,Rajasthan,3,2427,0.02,225.71,Card
ORD00868,07-06-2025,Rohit Gupta,Furniture,Sofa,Kolkata,West Bengal,4,40544,0.15,5169.36,Net Banking
ORD00869,09-04-2025,Mohit Jain,Grocery,Tea,Bengaluru,Karnataka,5,3085,0.05,254.51,Card
ORD00870,10-03-2026,Priya Mehta,Grocery,Pulses,Jaipur,Rajasthan,4,4716,0.1,306.54,Cash
ORD00871,10-06-2026,Anjali Kaur,Furniture,Sofa,Bengaluru,Karnataka,4,15380,0,2768.4,Card
ORD00872,27-03-2025,Vivek Kaur,Furniture,Sofa,Mumbai,Maharashtra,6,132048,0.1,19146.96,Net Banking
ORD00873,04-11-2025,Karan Jain,Electronics,Printer,Lucknow,Uttar Pradesh,2,17948,0.15,1390.97,Net Banking
ORD00874,10-06-2026,Rohit Jain,Clothing,Kurta,Delhi,Delhi,5,4630,0,1018.6,Net Banking
ORD00875,30-12-2025,Simran Patel,Grocery,Cooking Oil,Kota,Rajasthan,6,14448,0.05,1191.96,UPI
ORD00876,06-07-2025,Riya Sharma,Electronics,Monitor,Chandigarh,Chandigarh,6,185610,0.02,22830.03,UPI
ORD00877,06-04-2026,Tanya Gupta,Grocery,Tea,Agra,Uttar Pradesh,5,9715,0.15,461.46,Cash
ORD00878,19-04-2025,Nikhil Jain,Furniture,Table,Meerut,Uttar Pradesh,1,20593,0.05,3346.36,UPI
ORD00879,04-05-2026,Sneha Mehta,Electronics,Tablet,Noida,Uttar Pradesh,1,11854,0.15,918.69,Wallet
ORD00880,09-02-2026,Vivek Kumar,Grocery,Tea,Pune,Maharashtra,5,7785,0.15,369.79,Card
ORD00881,12-07-2025,Rahul Verma,Furniture,Office Chair,Ghaziabad,Uttar Pradesh,1,1320,0.15,168.3,Net Banking
ORD00882,15-07-2025,Priya Gupta,Furniture,Filing Cabinet,Ghaziabad,Uttar Pradesh,4,85256,0.1,12362.12,Net Banking
ORD00883,06-06-2025,Sneha Kaur,Furniture,Sofa,Jaipur,Rajasthan,1,4616,0.02,798.57,Net Banking
ORD00884,07-08-2026,Riya Sharma,Electronics,Printer,Pune,Maharashtra,2,27588,0.05,3103.65,Cash
ORD00885,23-05-2026,Shivam Patel,Electronics,Monitor,Bengaluru,Karnataka,6,173382,0.08,17684.96,Wallet
ORD00886,29-08-2026,Tanya Kaur,Clothing,T-Shirt,Kota,Rajasthan,4,17128,0.1,3168.68,Card
ORD00887,07-03-2025,Simran Mehta,Electronics,Laptop,Jaipur,Rajasthan,5,106495,0.1,10117.02,Net Banking
ORD00888,23-03-2026,Rahul Singh,Electronics,Printer,Pune,Maharashtra,6,139950,0.08,14274.9,Cash
ORD00889,13-08-2025,Shivam Yadav,Furniture,Sofa,Agra,Uttar Pradesh,4,33620,0.1,4874.9,Wallet
ORD00890,04-01-2026,Aditya Singh,Grocery,Atta,Lucknow,Uttar Pradesh,6,10068,0.08,724.9,Wallet
ORD00891,10-05-2026,Neha Singh,Furniture,Bookshelf,Chandigarh,Chandigarh,6,21744,0.15,2772.36,Card
ORD00892,07-11-2025,Karan Verma,Furniture,Desk Lamp,Kota,Rajasthan,1,14430,0.08,2193.36,Wallet
ORD00893,12-06-2025,Arjun Jain,Electronics,Laptop,Agra,Uttar Pradesh,3,71997,0.15,5579.77,UPI
ORD00894,04-05-2025,Varun Verma,Electronics,Smartphone,Jaipur,Rajasthan,1,41072,0.02,5051.86,Net Banking
ORD00895,01-10-2025,Neha Jain,Clothing,Jacket,Kolkata,West Bengal,3,2046,0.1,378.51,Wallet
ORD00896,19-04-2025,Tanya Patel,Electronics,Laptop,Kota,Rajasthan,4,223016,0,28992.08,UPI
ORD00897,06-01-2026,Arjun Gupta,Electronics,Monitor,Meerut,Uttar Pradesh,6,50022,0.02,6152.71,Net Banking
ORD00898,22-05-2025,Rohit Verma,Grocery,Cooking Oil,Meerut,Uttar Pradesh,6,9414,0.05,776.66,Net Banking
ORD00899,02-06-2026,Arjun Kumar,Grocery,Rice,Ghaziabad,Uttar Pradesh,4,5912,0.05,487.74,Cash
ORD00900,09-09-2025,Neha Jain,Clothing,Dress,Kolkata,West Bengal,4,13016,0.15,2180.18,Net Banking
ORD00901,15-04-2026,Komal Yadav,Furniture,Table,Kolkata,West Bengal,4,57384,0.08,8722.37,UPI
ORD00902,28-03-2025,Anjali Yadav,Grocery,Atta,Kolkata,West Bengal,1,2199,0,219.9,Net Banking
ORD00903,04-06-2025,Shivam Sharma,Furniture,Sofa,Delhi,Delhi,4,8060,0.15,1027.65,Wallet
ORD00904,18-11-2025,Mohit Sharma,Clothing,Shoes,Jaipur,Rajasthan,6,29010,0.05,5874.53,Cash
ORD00905,12-07-2026,Tanya Patel,Furniture,Filing Cabinet,Jaipur,Rajasthan,4,87592,0.02,15153.42,Net Banking
ORD00906,05-11-2025,Priya Sharma,Clothing,Hoodie,Kolkata,West Bengal,6,21678,0.02,4617.41,Wallet
ORD00907,08-07-2026,Vivek Verma,Clothing,Shoes,Chandigarh,Chandigarh,6,7992,0.1,1478.52,UPI
ORD00908,29-01-2025,Varun Patel,Clothing,Kurta,Agra,Uttar Pradesh,6,9660,0,2125.2,Cash
ORD00909,03-03-2025,Mohit Gupta,Furniture,Bookshelf,Chandigarh,Chandigarh,4,69424,0,12496.32,Wallet
ORD00910,02-11-2025,Shivam Sharma,Clothing,T-Shirt,Delhi,Delhi,6,7926,0.08,1521.79,Net Banking
ORD00911,01-07-2026,Tanya Verma,Clothing,Jeans,Kolkata,West Bengal,6,29598,0.15,4957.66,Cash
ORD00912,24-05-2025,Riya Jain,Clothing,Jacket,Bengaluru,Karnataka,6,29952,0.15,5016.96,Card
ORD00913,11-04-2026,Rohit Singh,Electronics,Smartphone,Mumbai,Maharashtra,5,66095,0.05,7435.69,Net Banking
ORD00914,03-05-2026,Pooja Kaur,Grocery,Cooking Oil,Noida,Uttar Pradesh,1,1820,0.02,169.26,UPI
ORD00915,09-02-2026,Simran Patel,Clothing,Dress,Mumbai,Maharashtra,4,19516,0.1,3610.46,Net Banking
ORD00916,28-05-2025,Komal Singh,Grocery,Pulses,Chandigarh,Chandigarh,4,7148,0.02,664.76,Net Banking
ORD00917,06-08-2025,Sneha Kaur,Grocery,Atta,Chandigarh,Chandigarh,5,11235,0,1123.5,UPI
ORD00918,23-04-2025,Rohit Yadav,Furniture,Desk Lamp,Agra,Uttar Pradesh,1,20513,0.08,3117.98,Wallet
ORD00919,09-11-2025,Mohit Gupta,Clothing,T-Shirt,Mumbai,Maharashtra,2,2528,0.05,511.92,Cash
ORD00920,08-03-2026,Amit Gupta,Grocery,Rice,Kolkata,West Bengal,2,1324,0.1,86.06,Cash
ORD00921,06-05-2025,Varun Yadav,Furniture,Table,Ahmedabad,Gujarat,6,100896,0,18161.28,UPI
ORD00922,09-04-2026,Anjali Mehta,Electronics,Tablet,Kota,Rajasthan,5,104480,0.1,9925.6,Net Banking
ORD00923,05-04-2026,Neha Yadav,Furniture,Table,Mumbai,Maharashtra,6,95418,0.08,14503.54,UPI
ORD00924,16-02-2025,Sneha Gupta,Grocery,Spices,Ghaziabad,Uttar Pradesh,4,5872,0.1,381.68,UPI
ORD00925,13-11-2025,Varun Kumar,Furniture,Filing Cabinet,Delhi,Delhi,5,107235,0.15,13672.46,Wallet
ORD00926,07-08-2026,Komal Verma,Electronics,Mouse,Pune,Maharashtra,5,192020,0,24962.6,Net Banking
ORD00927,09-10-2025,Pooja Verma,Electronics,Monitor,Bengaluru,Karnataka,5,61895,0,8046.35,Wallet
ORD00928,27-08-2026,Amit Kaur,Grocery,Cooking Oil,Kolkata,West Bengal,5,6960,0.08,501.12,UPI
ORD00929,21-11-2025,Riya Gupta,Clothing,Shoes,Meerut,Uttar Pradesh,4,1988,0.1,367.78,UPI
ORD00930,07-07-2025,Simran Kumar,Electronics,Monitor,Mumbai,Maharashtra,2,38600,0.02,4747.8,Card
ORD00931,30-11-2025,Arjun Sharma,Clothing,Shoes,Bengaluru,Karnataka,2,1564,0.1,289.34,UPI
ORD00932,28-11-2025,Simran Mehta,Clothing,Shoes,Noida,Uttar Pradesh,3,4401,0.08,844.99,UPI
ORD00933,20-05-2026,Komal Jain,Electronics,Mouse,Ghaziabad,Uttar Pradesh,5,195030,0.02,23988.69,Net Banking
ORD00934,21-02-2026,Priya Kaur,Electronics,Headphones,Delhi,Delhi,3,93186,0.1,8852.67,UPI
ORD00935,14-04-2025,Karan Jain,Grocery,Sugar,Delhi,Delhi,3,7047,0.1,458.06,Card
ORD00936,28-05-2026,Pooja Singh,Clothing,Kurta,Jaipur,Rajasthan,4,3948,0.15,661.29,Cash
ORD00937,12-02-2025,Rahul Kaur,Furniture,Table,Mumbai,Maharashtra,4,75964,0.08,11546.53,Wallet
ORD00938,07-10-2025,Tanya Gupta,Clothing,Dress,Meerut,Uttar Pradesh,1,792,0.08,152.06,Net Banking
ORD00939,16-02-2025,Arjun Jain,Clothing,Hoodie,Bengaluru,Karnataka,2,8960,0.05,1814.4,Wallet
ORD00940,24-05-2025,Varun Gupta,Electronics,Headphones,Noida,Uttar Pradesh,4,185488,0,24113.44,Net Banking
ORD00941,25-09-2025,Sneha Gupta,Furniture,Desk Lamp,Mumbai,Maharashtra,3,69453,0.05,11286.11,Card
ORD00942,17-05-2025,Rahul Patel,Clothing,Jacket,Ghaziabad,Uttar Pradesh,4,11960,0,2631.2,Net Banking
ORD00943,16-05-2026,Riya Jain,Electronics,Laptop,Bengaluru,Karnataka,2,55354,0.1,5258.63,UPI
ORD00944,07-05-2025,Mohit Mehta,Electronics,Laptop,Ahmedabad,Gujarat,6,178650,0.15,13845.38,Wallet
ORD00945,19-04-2026,Mohit Verma,Clothing,Shoes,Meerut,Uttar Pradesh,6,2214,0,487.08,Net Banking
ORD00946,02-01-2026,Pooja Kumar,Electronics,Mouse,Chandigarh,Chandigarh,1,50303,0.05,5659.09,Wallet
ORD00947,07-01-2026,Amit Gupta,Clothing,Hoodie,Chandigarh,Chandigarh,2,4438,0.08,852.1,Net Banking
ORD00948,12-10-2025,Shivam Jain,Furniture,Office Chair,Ghaziabad,Uttar Pradesh,6,82668,0,14880.24,Net Banking
ORD00949,02-08-2026,Arjun Kumar,Furniture,Desk Lamp,Ghaziabad,Uttar Pradesh,6,116022,0.15,14792.81,Wallet
ORD00950,22-08-2025,Komal Gupta,Furniture,Filing Cabinet,Noida,Uttar Pradesh,2,18614,0.1,2699.03,Card
ORD00951,03-01-2025,Nikhil Sharma,Electronics,Headphones,Bengaluru,Karnataka,5,292370,0.08,29821.74,Cash
ORD00952,23-05-2026,Mohit Jain,Grocery,Spices,Lucknow,Uttar Pradesh,1,2202,0.08,158.54,UPI
ORD00953,20-11-2025,Rahul Mehta,Furniture,Office Chair,Lucknow,Uttar Pradesh,4,72984,0.08,11093.57,Card
ORD00954,10-03-2026,Priya Verma,Clothing,T-Shirt,Pune,Maharashtra,1,2148,0.15,359.79,Card
ORD00955,10-04-2025,Rahul Kaur,Furniture,Bookshelf,Lucknow,Uttar Pradesh,1,21312,0.15,2717.28,Net Banking
ORD00956,30-04-2026,Karan Yadav,Electronics,Smartphone,Ahmedabad,Gujarat,3,50391,0,6550.83,UPI
ORD00957,26-03-2026,Rohit Kaur,Clothing,Kurta,Kolkata,West Bengal,2,1794,0.1,331.89,Wallet
ORD00958,08-03-2025,Neha Sharma,Electronics,Monitor,Delhi,Delhi,1,25332,0.05,2849.85,Net Banking
ORD00959,15-04-2025,Amit Jain,Electronics,Headphones,Pune,Maharashtra,6,173406,0,22542.78,UPI
ORD00960,25-02-2026,Karan Patel,Clothing,Hoodie,Jaipur,Rajasthan,4,4340,0.1,802.9,Wallet
ORD00961,14-04-2025,Anjali Sharma,Electronics,Printer,Jaipur,Rajasthan,4,210844,0.08,21506.09,Net Banking
ORD00962,11-03-2025,Shivam Verma,Clothing,Kurta,Ghaziabad,Uttar Pradesh,1,1141,0,251.02,Wallet
ORD00963,08-05-2026,Tanya Kaur,Furniture,Filing Cabinet,Mumbai,Maharashtra,3,37335,0.08,5674.92,Card
ORD00964,16-11-2025,Shivam Mehta,Furniture,Table,Kolkata,West Bengal,1,2782,0.02,481.29,Wallet
ORD00965,26-04-2026,Vivek Patel,Clothing,Jacket,Pune,Maharashtra,5,7460,0.02,1588.98,Cash
ORD00966,01-09-2025,Komal Jain,Clothing,Jacket,Delhi,Delhi,5,7420,0,1632.4,UPI
ORD00967,16-12-2025,Pooja Kaur,Grocery,Biscuits,Ghaziabad,Uttar Pradesh,2,1808,0,180.8,Net Banking
ORD00968,03-11-2025,Nikhil Yadav,Clothing,Hoodie,Pune,Maharashtra,5,15245,0.1,2820.32,Card
ORD00969,04-01-2025,Karan Verma,Electronics,Printer,Kolkata,West Bengal,1,33101,0.02,4071.42,Net Banking
ORD00970,20-01-2026,Pooja Mehta,Furniture,Table,Kota,Rajasthan,6,69978,0.15,8922.19,Card
ORD00971,23-07-2026,Rohit Singh,Electronics,Smartphone,Delhi,Delhi,1,24054,0,3127.02,Cash
ORD00972,31-01-2025,Pooja Verma,Grocery,Sugar,Bengaluru,Karnataka,5,7770,0,777,Cash
ORD00973,22-07-2026,Karan Singh,Furniture,Table,Lucknow,Uttar Pradesh,6,39060,0.05,6347.25,Card
ORD00974,21-05-2025,Riya Kumar,Electronics,Keyboard,Ahmedabad,Gujarat,3,21693,0,2820.09,Cash
ORD00975,25-06-2025,Komal Patel,Furniture,Bookshelf,Kota,Rajasthan,2,25824,0.05,4196.4,Net Banking
ORD00976,16-07-2025,Varun Mehta,Electronics,Monitor,Meerut,Uttar Pradesh,2,105388,0.02,12962.72,Cash
ORD00977,25-08-2026,Pooja Jain,Clothing,Kurta,Jaipur,Rajasthan,6,13818,0,3039.96,Cash
ORD00978,10-05-2025,Komal Patel,Furniture,Bookshelf,Ghaziabad,Uttar Pradesh,1,21426,0.05,3481.72,Net Banking
ORD00979,08-03-2025,Arjun Jain,Furniture,Filing Cabinet,Noida,Uttar Pradesh,4,90164,0.1,13073.78,Net Banking
ORD00980,18-01-2026,Komal Kaur,Clothing,Shoes,Mumbai,Maharashtra,4,7064,0.05,1430.46,Net Banking
ORD00981,07-02-2025,Pooja Verma,Grocery,Tea,Pune,Maharashtra,4,9884,0.15,469.49,Card
ORD00982,22-01-2026,Shivam Singh,Grocery,Sugar,Jaipur,Rajasthan,2,2666,0.08,191.95,Cash
ORD00983,01-04-2026,Komal Yadav,Clothing,Kurta,Noida,Uttar Pradesh,2,1976,0.05,400.14,Card
ORD00984,07-04-2026,Sneha Mehta,Electronics,Printer,Mumbai,Maharashtra,5,113220,0.08,11548.44,Net Banking
ORD00985,26-01-2025,Arjun Kaur,Clothing,Hoodie,Kota,Rajasthan,3,7608,0.08,1460.74,Card
ORD00986,29-05-2026,Komal Jain,Clothing,Dress,Noida,Uttar Pradesh,3,2925,0.05,592.31,UPI
ORD00987,09-02-2025,Varun Verma,Clothing,Jeans,Noida,Uttar Pradesh,1,884,0.05,179.01,Cash
ORD00988,09-10-2025,Pooja Patel,Furniture,Filing Cabinet,Agra,Uttar Pradesh,3,32157,0.15,4100.02,Card
ORD00989,18-02-2026,Riya Patel,Clothing,T-Shirt,Kolkata,West Bengal,3,7824,0.05,1584.36,UPI
ORD00990,03-08-2025,Aditya Verma,Grocery,Atta,Ahmedabad,Gujarat,4,4048,0.02,376.46,Wallet
ORD00991,16-03-2026,Nikhil Verma,Grocery,Pulses,Agra,Uttar Pradesh,1,1362,0.02,126.67,Net Banking
ORD00992,09-11-2025,Rahul Kaur,Grocery,Rice,Agra,Uttar Pradesh,2,4890,0.02,454.77,Cash
ORD00993,05-07-2026,Vivek Yadav,Clothing,Jeans,Jaipur,Rajasthan,4,14416,0.15,2414.68,Wallet
